,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2006-11-13/2006-11-19,88,2006-11-13 00:00:00.000000000,2006-11-19 23:59:59.999999999,328,11,4,200,9,2,23,0,0
2006-11-20/2006-11-26,89,2006-11-20 00:00:00.000000000,2006-11-26 23:59:59.999999999,331,9,6,199,1,2,26,4,1
2006-11-27/2006-12-03,90,2006-11-27 00:00:00.000000000,2006-12-03 23:59:59.999999999,334,9,6,200,3,2,25,2,3
2006-12-04/2006-12-10,91,2006-12-04 00:00:00.000000000,2006-12-10 23:59:59.999999999,347,13,0,206,6,0,31,6,0
2006-12-11/2006-12-17,92,2006-12-11 00:00:00.000000000,2006-12-17 23:59:59.999999999,350,9,6,208,5,3,32,3,2
2006-12-18/2006-12-24,93,2006-12-18 00:00:00.000000000,2006-12-24 23:59:59.999999999,356,12,6,212,7,3,32,2,2
2006-12-25/2006-12-31,94,2006-12-25 00:00:00.000000000,2006-12-31 23:59:59.999999999,357,1,0,212,0,0,33,1,0
2007-01-01/2007-01-07,95,2007-01-01 00:00:00.000000000,2007-01-07 23:59:59.999999999,362,5,0,214,2,0,35,2,0
2007-01-08/2007-01-14,96,2007-01-08 00:00:00.000000000,2007-01-14 23:59:59.999999999,367,5,0,217,3,0,35,0,0
2007-01-15/2007-01-21,97,2007-01-15 00:00:00.000000000,2007-01-21 23:59:59.999999999,375,8,0,221,4,0,36,1,0
2007-01-22/2007-01-28,98,2007-01-22 00:00:00.000000000,2007-01-28 23:59:59.999999999,381,7,1,224,3,0,36,0,0
2007-01-29/2007-02-04,99,2007-01-29 00:00:00.000000000,2007-02-04 23:59:59.999999999,397,17,1,227,3,0,36,1,1
2007-02-05/2007-02-11,100,2007-02-05 00:00:00.000000000,2007-02-11 23:59:59.999999999,411,15,1,232,5,0,38,2,0
2007-02-12/2007-02-18,101,2007-02-12 00:00:00.000000000,2007-02-18 23:59:59.999999999,416,7,2,236,5,1,38,0,0
2007-02-19/2007-02-25,102,2007-02-19 00:00:00.000000000,2007-02-25 23:59:59.999999999,434,19,1,243,7,0,45,7,0
2007-02-26/2007-03-04,103,2007-02-26 00:00:00.000000000,2007-03-04 23:59:59.999999999,437,5,2,245,3,1,45,0,0
2007-03-05/2007-03-11,104,2007-03-05 00:00:00.000000000,2007-03-11 23:59:59.999999999,441,5,1,247,3,1,45,0,0
2007-03-12/2007-03-18,105,2007-03-12 00:00:00.000000000,2007-03-18 23:59:59.999999999,445,6,2,249,4,2,45,0,0
2007-03-19/2007-03-25,106,2007-03-19 00:00:00.000000000,2007-03-25 23:59:59.999999999,449,5,1,252,4,1,46,1,0
2007-03-26/2007-04-01,107,2007-03-26 00:00:00.000000000,2007-04-01 23:59:59.999999999,454,7,2,257,6,1,46,0,0
2007-04-02/2007-04-08,108,2007-04-02 00:00:00.000000000,2007-04-08 23:59:59.999999999,461,7,0,260,3,0,48,2,0
2007-04-09/2007-04-15,109,2007-04-09 00:00:00.000000000,2007-04-15 23:59:59.999999999,475,16,2,269,9,0,49,2,1
2007-04-16/2007-04-22,110,2007-04-16 00:00:00.000000000,2007-04-22 23:59:59.999999999,485,13,3,276,9,2,48,0,1
2007-04-23/2007-04-29,111,2007-04-23 00:00:00.000000000,2007-04-29 23:59:59.999999999,472,6,19,274,4,6,44,0,4
2007-04-30/2007-05-06,112,2007-04-30 00:00:00.000000000,2007-05-06 23:59:59.999999999,480,10,2,278,4,0,44,1,1
2007-05-07/2007-05-13,113,2007-05-07 00:00:00.000000000,2007-05-13 23:59:59.999999999,488,19,11,287,15,6,45,3,2
2007-05-14/2007-05-20,114,2007-05-14 00:00:00.000000000,2007-05-20 23:59:59.999999999,494,13,7,290,10,7,46,1,0
2007-05-21/2007-05-27,115,2007-05-21 00:00:00.000000000,2007-05-27 23:59:59.999999999,516,24,2,302,12,0,51,7,2
2007-05-28/2007-06-03,116,2007-05-28 00:00:00.000000000,2007-06-03 23:59:59.999999999,547,34,3,318,17,1,57,7,1
2007-06-04/2007-06-10,117,2007-06-04 00:00:00.000000000,2007-06-10 23:59:59.999999999,565,28,10,331,17,4,56,3,4
2007-06-11/2007-06-17,118,2007-06-11 00:00:00.000000000,2007-06-17 23:59:59.999999999,576,23,12,337,11,5,57,4,3
2007-06-18/2007-06-24,119,2007-06-18 00:00:00.000000000,2007-06-24 23:59:59.999999999,590,17,3,348,13,2,58,1,0
2007-06-25/2007-07-01,120,2007-06-25 00:00:00.000000000,2007-07-01 23:59:59.999999999,536,15,69,311,13,50,57,0,1
2007-07-02/2007-07-08,121,2007-07-02 00:00:00.000000000,2007-07-08 23:59:59.999999999,549,14,1,320,10,1,58,1,0
2007-07-09/2007-07-15,122,2007-07-09 00:00:00.000000000,2007-07-15 23:59:59.999999999,559,10,0,326,6,0,60,2,0
2007-07-16/2007-07-22,123,2007-07-16 00:00:00.000000000,2007-07-22 23:59:59.999999999,578,20,1,338,13,1,63,3,0
2007-07-23/2007-07-29,124,2007-07-23 00:00:00.000000000,2007-07-29 23:59:59.999999999,586,15,7,340,8,6,65,3,1
2007-07-30/2007-08-05,125,2007-07-30 00:00:00.000000000,2007-08-05 23:59:59.999999999,592,6,0,343,3,0,66,1,0
2007-08-06/2007-08-12,126,2007-08-06 00:00:00.000000000,2007-08-12 23:59:59.999999999,605,15,2,352,10,1,69,3,0
2007-08-13/2007-08-19,127,2007-08-13 00:00:00.000000000,2007-08-19 23:59:59.999999999,614,9,0,358,6,0,70,1,0
2007-08-20/2007-08-26,128,2007-08-20 00:00:00.000000000,2007-08-26 23:59:59.999999999,617,24,21,364,15,9,75,8,3
2007-08-27/2007-09-02,129,2007-08-27 00:00:00.000000000,2007-09-02 23:59:59.999999999,622,6,1,368,5,1,76,1,0
2007-09-03/2007-09-09,130,2007-09-03 00:00:00.000000000,2007-09-09 23:59:59.999999999,667,47,2,379,11,0,79,3,0
2007-09-10/2007-09-16,131,2007-09-10 00:00:00.000000000,2007-09-16 23:59:59.999999999,686,22,3,393,16,2,82,3,0
2007-09-17/2007-09-23,132,2007-09-17 00:00:00.000000000,2007-09-23 23:59:59.999999999,705,19,0,405,12,0,84,2,0
2007-09-24/2007-09-30,133,2007-09-24 00:00:00.000000000,2007-09-30 23:59:59.999999999,714,11,2,412,9,2,84,0,0
2007-10-01/2007-10-07,134,2007-10-01 00:00:00.000000000,2007-10-07 23:59:59.999999999,718,4,0,415,3,0,85,1,0
2007-10-08/2007-10-14,135,2007-10-08 00:00:00.000000000,2007-10-14 23:59:59.999999999,737,19,0,426,11,0,91,6,0
2007-10-15/2007-10-21,136,2007-10-15 00:00:00.000000000,2007-10-21 23:59:59.999999999,752,16,1,438,12,0,93,2,0
2007-10-22/2007-10-28,137,2007-10-22 00:00:00.000000000,2007-10-28 23:59:59.999999999,762,10,0,445,7,0,96,3,0
2007-10-29/2007-11-04,138,2007-10-29 00:00:00.000000000,2007-11-04 23:59:59.999999999,777,17,2,455,10,0,97,1,0
2007-11-05/2007-11-11,139,2007-11-05 00:00:00.000000000,2007-11-11 23:59:59.999999999,792,17,2,466,13,2,98,1,0
2007-11-12/2007-11-18,140,2007-11-12 00:00:00.000000000,2007-11-18 23:59:59.999999999,802,15,5,472,8,2,100,2,0
2007-11-19/2007-11-25,141,2007-11-19 00:00:00.000000000,2007-11-25 23:59:59.999999999,809,9,2,474,4,2,103,3,0
2007-11-26/2007-12-02,142,2007-11-26 00:00:00.000000000,2007-12-02 23:59:59.999999999,816,7,0,479,5,0,104,1,0
2007-12-03/2007-12-09,143,2007-12-03 00:00:00.000000000,2007-12-09 23:59:59.999999999,821,9,4,481,5,3,104,0,0
2007-12-10/2007-12-16,144,2007-12-10 00:00:00.000000000,2007-12-16 23:59:59.999999999,824,7,4,484,6,3,104,0,0
2007-12-17/2007-12-23,145,2007-12-17 00:00:00.000000000,2007-12-23 23:59:59.999999999,834,15,5,489,7,2,104,0,0
2007-12-24/2007-12-30,146,2007-12-24 00:00:00.000000000,2007-12-30 23:59:59.999999999,836,2,0,491,2,0,104,0,0
2007-12-31/2008-01-06,147,2007-12-31 00:00:00.000000000,2008-01-06 23:59:59.999999999,841,6,1,496,5,0,104,0,0
2008-01-07/2008-01-13,148,2008-01-07 00:00:00.000000000,2008-01-13 23:59:59.999999999,840,10,11,498,9,7,102,0,2
2008-01-14/2008-01-20,149,2008-01-14 00:00:00.000000000,2008-01-20 23:59:59.999999999,849,11,2,501,5,2,105,3,0
2008-01-21/2008-01-27,150,2008-01-21 00:00:00.000000000,2008-01-27 23:59:59.999999999,843,7,13,497,4,8,105,0,0
2008-01-28/2008-02-03,151,2008-01-28 00:00:00.000000000,2008-02-03 23:59:59.999999999,857,16,2,508,12,1,107,2,0
2008-02-04/2008-02-10,152,2008-02-04 00:00:00.000000000,2008-02-10 23:59:59.999999999,873,18,2,520,14,2,108,1,0
2008-02-11/2008-02-17,153,2008-02-11 00:00:00.000000000,2008-02-17 23:59:59.999999999,888,17,2,529,9,0,110,2,0
2008-02-18/2008-02-24,154,2008-02-18 00:00:00.000000000,2008-02-24 23:59:59.999999999,904,20,4,537,11,3,112,2,0
2008-02-25/2008-03-02,155,2008-02-25 00:00:00.000000000,2008-03-02 23:59:59.999999999,911,13,6,543,8,2,115,3,0
2008-03-03/2008-03-09,156,2008-03-03 00:00:00.000000000,2008-03-09 23:59:59.999999999,923,16,4,551,12,4,115,0,0
2008-03-10/2008-03-16,157,2008-03-10 00:00:00.000000000,2008-03-16 23:59:59.999999999,935,16,4,560,11,2,116,3,2
2008-03-17/2008-03-23,158,2008-03-17 00:00:00.000000000,2008-03-23 23:59:59.999999999,941,9,3,563,5,2,117,2,1
2008-03-24/2008-03-30,159,2008-03-24 00:00:00.000000000,2008-03-30 23:59:59.999999999,946,22,17,575,19,7,116,1,2
2008-03-31/2008-04-06,160,2008-03-31 00:00:00.000000000,2008-04-06 23:59:59.999999999,972,26,0,589,14,0,122,6,0
2008-04-07/2008-04-13,161,2008-04-07 00:00:00.000000000,2008-04-13 23:59:59.999999999,985,18,5,599,13,3,124,2,0
2008-04-14/2008-04-20,162,2008-04-14 00:00:00.000000000,2008-04-20 23:59:59.999999999,1002,22,5,607,11,3,126,2,0
2008-04-21/2008-04-27,163,2008-04-21 00:00:00.000000000,2008-04-27 23:59:59.999999999,983,39,58,604,30,33,122,4,8
2008-04-28/2008-05-04,164,2008-04-28 00:00:00.000000000,2008-05-04 23:59:59.999999999,984,14,13,606,12,10,121,1,2
2008-05-05/2008-05-11,165,2008-05-05 00:00:00.000000000,2008-05-11 23:59:59.999999999,995,21,10,611,13,8,124,3,0
2008-05-12/2008-05-18,166,2008-05-12 00:00:00.000000000,2008-05-18 23:59:59.999999999,1004,24,15,618,18,11,124,4,4
2008-05-19/2008-05-25,167,2008-05-19 00:00:00.000000000,2008-05-25 23:59:59.999999999,1024,33,13,623,17,12,135,11,0
2008-05-26/2008-06-01,168,2008-05-26 00:00:00.000000000,2008-06-01 23:59:59.999999999,1026,18,16,627,11,7,138,5,2
2008-06-02/2008-06-08,169,2008-06-02 00:00:00.000000000,2008-06-08 23:59:59.999999999,1020,20,26,629,13,11,132,6,12
2008-06-09/2008-06-15,170,2008-06-09 00:00:00.000000000,2008-06-15 23:59:59.999999999,1018,13,15,629,8,8,129,1,4
2008-06-16/2008-06-22,171,2008-06-16 00:00:00.000000000,2008-06-22 23:59:59.999999999,1033,17,2,641,12,0,128,0,1
2008-06-23/2008-06-29,172,2008-06-23 00:00:00.000000000,2008-06-29 23:59:59.999999999,1042,15,6,649,13,5,128,0,0
2008-06-30/2008-07-06,173,2008-06-30 00:00:00.000000000,2008-07-06 23:59:59.999999999,228,7,821,116,6,539,30,0,98
2008-07-07/2008-07-13,174,2008-07-07 00:00:00.000000000,2008-07-13 23:59:59.999999999,228,15,15,115,11,12,30,3,3
2008-07-14/2008-07-20,175,2008-07-14 00:00:00.000000000,2008-07-20 23:59:59.999999999,233,16,11,123,15,7,28,1,3
2008-07-21/2008-07-27,176,2008-07-21 00:00:00.000000000,2008-07-27 23:59:59.999999999,236,20,17,127,16,12,26,1,3
2008-07-28/2008-08-03,177,2008-07-28 00:00:00.000000000,2008-08-03 23:59:59.999999999,244,21,13,135,15,7,26,4,4
2008-08-04/2008-08-10,178,2008-08-04 00:00:00.000000000,2008-08-10 23:59:59.999999999,249,17,12,141,12,6,26,2,2
2008-08-11/2008-08-17,179,2008-08-11 00:00:00.000000000,2008-08-17 23:59:59.999999999,251,17,15,140,10,11,26,1,1
2008-08-18/2008-08-24,180,2008-08-18 00:00:00.000000000,2008-08-24 23:59:59.999999999,245,8,14,136,7,11,25,1,2
2008-08-25/2008-08-31,181,2008-08-25 00:00:00.000000000,2008-08-31 23:59:59.999999999,247,20,18,138,16,14,25,3,3
2008-09-01/2008-09-07,182,2008-09-01 00:00:00.000000000,2008-09-07 23:59:59.999999999,248,9,8,139,8,7,25,0,0
2008-09-08/2008-09-14,183,2008-09-08 00:00:00.000000000,2008-09-14 23:59:59.999999999,253,9,4,141,4,2,28,3,0
2008-09-15/2008-09-21,184,2008-09-15 00:00:00.000000000,2008-09-21 23:59:59.999999999,252,15,16,140,11,12,28,1,1
2008-09-22/2008-09-28,185,2008-09-22 00:00:00.000000000,2008-09-28 23:59:59.999999999,255,9,6,139,3,4,29,2,1
2008-09-29/2008-10-05,186,2008-09-29 00:00:00.000000000,2008-10-05 23:59:59.999999999,261,11,5,145,9,3,28,1,2
2008-10-06/2008-10-12,187,2008-10-06 00:00:00.000000000,2008-10-12 23:59:59.999999999,267,11,5,150,7,2,29,2,1
2008-10-13/2008-10-19,188,2008-10-13 00:00:00.000000000,2008-10-19 23:59:59.999999999,260,12,19,144,10,16,28,0,1
2008-10-20/2008-10-26,189,2008-10-20 00:00:00.000000000,2008-10-26 23:59:59.999999999,256,10,14,142,6,8,30,2,0
2008-10-27/2008-11-02,190,2008-10-27 00:00:00.000000000,2008-11-02 23:59:59.999999999,259,13,10,144,10,8,30,2,2
2008-11-03/2008-11-09,191,2008-11-03 00:00:00.000000000,2008-11-09 23:59:59.999999999,286,41,14,167,34,11,28,1,3
2008-11-10/2008-11-16,192,2008-11-10 00:00:00.000000000,2008-11-16 23:59:59.999999999,291,13,8,167,6,6,28,2,2
2008-11-17/2008-11-23,193,2008-11-17 00:00:00.000000000,2008-11-23 23:59:59.999999999,291,11,11,168,9,8,27,0,1
2008-11-24/2008-11-30,194,2008-11-24 00:00:00.000000000,2008-11-30 23:59:59.999999999,299,10,2,170,3,1,29,3,1
2008-12-01/2008-12-07,195,2008-12-01 00:00:00.000000000,2008-12-07 23:59:59.999999999,290,3,12,166,3,7,28,0,1
2008-12-08/2008-12-14,196,2008-12-08 00:00:00.000000000,2008-12-14 23:59:59.999999999,284,9,15,160,5,11,31,3,0
2008-12-15/2008-12-21,197,2008-12-15 00:00:00.000000000,2008-12-21 23:59:59.999999999,285,7,6,160,5,5,31,0,0
2008-12-22/2008-12-28,198,2008-12-22 00:00:00.000000000,2008-12-28 23:59:59.999999999,280,2,7,161,2,1,30,0,1
2008-12-29/2009-01-04,199,2008-12-29 00:00:00.000000000,2009-01-04 23:59:59.999999999,281,1,0,161,0,0,31,1,0
2009-01-05/2009-01-11,200,2009-01-05 00:00:00.000000000,2009-01-11 23:59:59.999999999,281,14,14,165,13,9,29,0,2
2009-01-12/2009-01-18,201,2009-01-12 00:00:00.000000000,2009-01-18 23:59:59.999999999,276,7,12,163,5,7,26,0,3
2009-01-19/2009-01-25,202,2009-01-19 00:00:00.000000000,2009-01-25 23:59:59.999999999,282,19,13,172,17,8,24,0,2
