,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2003-05-26/2003-06-01,27,2003-05-26 00:00:00.000000000,2003-06-01 23:59:59.999999999,28,1,0,21,1,0,0,0,0
2003-06-02/2003-06-08,28,2003-06-02 00:00:00.000000000,2003-06-08 23:59:59.999999999,29,1,0,22,1,0,0,0,0
2003-06-09/2003-06-15,29,2003-06-09 00:00:00.000000000,2003-06-15 23:59:59.999999999,32,4,1,23,2,1,0,0,0
2003-06-16/2003-06-22,30,2003-06-16 00:00:00.000000000,2003-06-22 23:59:59.999999999,30,0,2,22,0,1,0,0,0
2003-06-23/2003-06-29,31,2003-06-23 00:00:00.000000000,2003-06-29 23:59:59.999999999,16,1,15,12,1,11,0,0,0
2003-06-30/2003-07-06,32,2003-06-30 00:00:00.000000000,2003-07-06 23:59:59.999999999,17,1,0,12,0,0,0,0,0
2003-07-07/2003-07-13,33,2003-07-07 00:00:00.000000000,2003-07-13 23:59:59.999999999,18,2,1,12,0,0,0,0,0
2003-07-14/2003-07-20,34,2003-07-14 00:00:00.000000000,2003-07-20 23:59:59.999999999,19,3,2,12,2,2,0,0,0
2003-07-21/2003-07-27,35,2003-07-21 00:00:00.000000000,2003-07-27 23:59:59.999999999,21,2,0,14,2,0,0,0,0
2003-07-28/2003-08-03,36,2003-07-28 00:00:00.000000000,2003-08-03 23:59:59.999999999,24,5,2,16,2,0,0,0,0
2003-08-04/2003-08-10,37,2003-08-04 00:00:00.000000000,2003-08-10 23:59:59.999999999,26,3,1,17,2,1,0,0,0
2003-08-11/2003-08-17,38,2003-08-11 00:00:00.000000000,2003-08-17 23:59:59.999999999,26,0,0,17,0,0,0,0,0
2003-08-18/2003-08-24,39,2003-08-18 00:00:00.000000000,2003-08-24 23:59:59.999999999,27,1,0,17,0,0,0,0,0
2003-08-25/2003-08-31,40,2003-08-25 00:00:00.000000000,2003-08-31 23:59:59.999999999,29,3,1,19,3,1,0,0,0
2003-09-01/2003-09-07,41,2003-09-01 00:00:00.000000000,2003-09-07 23:59:59.999999999,30,2,1,21,2,0,0,0,0
2003-09-08/2003-09-14,42,2003-09-08 00:00:00.000000000,2003-09-14 23:59:59.999999999,30,1,1,21,1,1,0,0,0
2003-09-15/2003-09-21,43,2003-09-15 00:00:00.000000000,2003-09-21 23:59:59.999999999,32,3,1,23,3,1,0,0,0
2003-09-22/2003-09-28,44,2003-09-22 00:00:00.000000000,2003-09-28 23:59:59.999999999,34,2,0,24,1,0,0,0,0
2003-09-29/2003-10-05,45,2003-09-29 00:00:00.000000000,2003-10-05 23:59:59.999999999,35,1,0,25,1,0,0,0,0
2003-10-06/2003-10-12,46,2003-10-06 00:00:00.000000000,2003-10-12 23:59:59.999999999,35,1,1,26,1,0,0,0,0
2003-10-13/2003-10-19,47,2003-10-13 00:00:00.000000000,2003-10-19 23:59:59.999999999,36,2,1,26,0,0,0,0,0
2003-10-20/2003-10-26,48,2003-10-20 00:00:00.000000000,2003-10-26 23:59:59.999999999,36,0,0,26,0,0,0,0,0
2003-10-27/2003-11-02,49,2003-10-27 00:00:00.000000000,2003-11-02 23:59:59.999999999,37,2,1,26,0,0,0,0,0
2003-11-03/2003-11-09,50,2003-11-03 00:00:00.000000000,2003-11-09 23:59:59.999999999,41,4,0,30,4,0,0,0,0
2003-11-10/2003-11-16,51,2003-11-10 00:00:00.000000000,2003-11-16 23:59:59.999999999,41,3,3,28,1,3,0,0,0
2003-11-17/2003-11-23,52,2003-11-17 00:00:00.000000000,2003-11-23 23:59:59.999999999,40,0,1,27,0,1,0,0,0
2003-11-24/2003-11-30,53,2003-11-24 00:00:00.000000000,2003-11-30 23:59:59.999999999,39,1,2,27,0,0,0,0,0
2003-12-01/2003-12-07,54,2003-12-01 00:00:00.000000000,2003-12-07 23:59:59.999999999,42,3,0,27,0,0,0,0,0
2003-12-08/2003-12-14,55,2003-12-08 00:00:00.000000000,2003-12-14 23:59:59.999999999,43,3,2,27,2,2,0,0,0
2003-12-15/2003-12-21,56,2003-12-15 00:00:00.000000000,2003-12-21 23:59:59.999999999,43,1,1,27,1,1,0,0,0
2003-12-22/2003-12-28,57,2003-12-22 00:00:00.000000000,2003-12-28 23:59:59.999999999,44,1,0,27,0,0,0,0,0
2003-12-29/2004-01-04,58,2003-12-29 00:00:00.000000000,2004-01-04 23:59:59.999999999,45,1,0,27,0,0,0,0,0
2004-01-05/2004-01-11,59,2004-01-05 00:00:00.000000000,2004-01-11 23:59:59.999999999,45,1,1,27,1,1,0,0,0
2004-01-12/2004-01-18,60,2004-01-12 00:00:00.000000000,2004-01-18 23:59:59.999999999,48,4,1,30,4,1,0,0,0
2004-01-19/2004-01-25,61,2004-01-19 00:00:00.000000000,2004-01-25 23:59:59.999999999,50,3,1,31,1,0,0,0,0
2004-01-26/2004-02-01,62,2004-01-26 00:00:00.000000000,2004-02-01 23:59:59.999999999,51,2,1,32,1,0,0,0,0
2004-02-02/2004-02-08,63,2004-02-02 00:00:00.000000000,2004-02-08 23:59:59.999999999,51,3,3,32,1,1,0,0,0
2004-02-09/2004-02-15,64,2004-02-09 00:00:00.000000000,2004-02-15 23:59:59.999999999,48,2,5,32,2,2,0,0,0
2004-02-16/2004-02-22,65,2004-02-16 00:00:00.000000000,2004-02-22 23:59:59.999999999,50,2,0,33,1,0,0,0,0
2004-02-23/2004-02-29,66,2004-02-23 00:00:00.000000000,2004-02-29 23:59:59.999999999,50,1,1,33,0,0,0,0,0
2004-03-01/2004-03-07,67,2004-03-01 00:00:00.000000000,2004-03-07 23:59:59.999999999,50,0,0,33,0,0,0,0,0
2004-03-08/2004-03-14,68,2004-03-08 00:00:00.000000000,2004-03-14 23:59:59.999999999,52,2,0,34,1,0,0,0,0
2004-03-15/2004-03-21,69,2004-03-15 00:00:00.000000000,2004-03-21 23:59:59.999999999,52,0,0,34,0,0,0,0,0
2004-03-22/2004-03-28,70,2004-03-22 00:00:00.000000000,2004-03-28 23:59:59.999999999,54,3,1,34,0,0,0,0,0
2004-03-29/2004-04-04,71,2004-03-29 00:00:00.000000000,2004-04-04 23:59:59.999999999,55,2,1,35,2,1,0,0,0
2004-04-05/2004-04-11,72,2004-04-05 00:00:00.000000000,2004-04-11 23:59:59.999999999,59,4,0,39,4,0,0,0,0
2004-04-12/2004-04-18,73,2004-04-12 00:00:00.000000000,2004-04-18 23:59:59.999999999,59,0,0,39,0,0,0,0,0
2004-04-19/2004-04-25,74,2004-04-19 00:00:00.000000000,2004-04-25 23:59:59.999999999,60,1,0,39,0,0,0,0,0
2004-04-26/2004-05-02,75,2004-04-26 00:00:00.000000000,2004-05-02 23:59:59.999999999,63,4,1,41,2,0,0,0,0
2004-05-03/2004-05-09,76,2004-05-03 00:00:00.000000000,2004-05-09 23:59:59.999999999,65,2,0,42,1,0,0,0,0
2004-05-10/2004-05-16,77,2004-05-10 00:00:00.000000000,2004-05-16 23:59:59.999999999,64,1,2,42,0,0,0,0,0
2004-05-17/2004-05-23,78,2004-05-17 00:00:00.000000000,2004-05-23 23:59:59.999999999,66,2,0,42,0,0,0,0,0
2004-05-24/2004-05-30,79,2004-05-24 00:00:00.000000000,2004-05-30 23:59:59.999999999,72,6,0,46,4,0,0,0,0
2004-05-31/2004-06-06,80,2004-05-31 00:00:00.000000000,2004-06-06 23:59:59.999999999,72,0,0,46,0,0,0,0,0
2004-06-07/2004-06-13,81,2004-06-07 00:00:00.000000000,2004-06-13 23:59:59.999999999,73,1,0,46,0,0,0,0,0
2004-06-14/2004-06-20,82,2004-06-14 00:00:00.000000000,2004-06-20 23:59:59.999999999,73,0,0,46,0,0,0,0,0
2004-06-21/2004-06-27,83,2004-06-21 00:00:00.000000000,2004-06-27 23:59:59.999999999,74,2,1,46,1,1,0,0,0
2004-06-28/2004-07-04,84,2004-06-28 00:00:00.000000000,2004-07-04 23:59:59.999999999,72,6,8,45,2,3,0,0,0
2004-07-05/2004-07-11,85,2004-07-05 00:00:00.000000000,2004-07-11 23:59:59.999999999,71,1,2,45,0,0,0,0,0
2004-07-12/2004-07-18,86,2004-07-12 00:00:00.000000000,2004-07-18 23:59:59.999999999,68,0,3,42,0,3,0,0,0
2004-07-19/2004-07-25,87,2004-07-19 00:00:00.000000000,2004-07-25 23:59:59.999999999,63,0,5,39,0,3,0,0,0
2004-07-26/2004-08-01,88,2004-07-26 00:00:00.000000000,2004-08-01 23:59:59.999999999,62,0,1,39,0,0,0,0,0
2004-08-02/2004-08-08,89,2004-08-02 00:00:00.000000000,2004-08-08 23:59:59.999999999,65,3,0,42,3,0,0,0,0
2004-08-09/2004-08-15,90,2004-08-09 00:00:00.000000000,2004-08-15 23:59:59.999999999,69,7,3,43,3,2,0,0,0
2004-08-16/2004-08-22,91,2004-08-16 00:00:00.000000000,2004-08-22 23:59:59.999999999,74,5,0,47,4,0,0,0,0
2004-08-23/2004-08-29,92,2004-08-23 00:00:00.000000000,2004-08-29 23:59:59.999999999,77,3,0,49,2,0,0,0,0
2004-08-30/2004-09-05,93,2004-08-30 00:00:00.000000000,2004-09-05 23:59:59.999999999,76,2,3,49,1,1,0,0,0
2004-09-06/2004-09-12,94,2004-09-06 00:00:00.000000000,2004-09-12 23:59:59.999999999,72,1,5,47,1,3,0,0,0
2004-09-13/2004-09-19,95,2004-09-13 00:00:00.000000000,2004-09-19 23:59:59.999999999,76,5,1,51,4,0,0,0,0
2004-09-20/2004-09-26,96,2004-09-20 00:00:00.000000000,2004-09-26 23:59:59.999999999,69,2,9,46,1,6,0,0,0
2004-09-27/2004-10-03,97,2004-09-27 00:00:00.000000000,2004-10-03 23:59:59.999999999,70,2,1,47,1,0,0,0,0
2004-10-04/2004-10-10,98,2004-10-04 00:00:00.000000000,2004-10-10 23:59:59.999999999,70,0,0,47,0,0,0,0,0
2004-10-11/2004-10-17,99,2004-10-11 00:00:00.000000000,2004-10-17 23:59:59.999999999,70,1,1,47,1,1,0,0,0
2004-10-18/2004-10-24,100,2004-10-18 00:00:00.000000000,2004-10-24 23:59:59.999999999,65,3,8,43,3,7,0,0,0
2004-10-25/2004-10-31,101,2004-10-25 00:00:00.000000000,2004-10-31 23:59:59.999999999,69,5,1,44,2,1,0,0,0
2004-11-01/2004-11-07,102,2004-11-01 00:00:00.000000000,2004-11-07 23:59:59.999999999,69,1,1,44,1,1,0,0,0
2004-11-08/2004-11-14,103,2004-11-08 00:00:00.000000000,2004-11-14 23:59:59.999999999,70,2,1,45,2,1,0,0,0
2004-11-15/2004-11-21,104,2004-11-15 00:00:00.000000000,2004-11-21 23:59:59.999999999,73,4,1,46,1,0,0,0,0
2004-11-22/2004-11-28,105,2004-11-22 00:00:00.000000000,2004-11-28 23:59:59.999999999,73,3,3,44,0,2,0,0,0
2004-11-29/2004-12-05,106,2004-11-29 00:00:00.000000000,2004-12-05 23:59:59.999999999,71,0,2,42,0,2,0,0,0
2004-12-06/2004-12-12,107,2004-12-06 00:00:00.000000000,2004-12-12 23:59:59.999999999,63,0,8,36,0,6,0,0,0
2004-12-13/2004-12-19,108,2004-12-13 00:00:00.000000000,2004-12-19 23:59:59.999999999,64,1,0,37,1,0,0,0,0
2004-12-20/2004-12-26,109,2004-12-20 00:00:00.000000000,2004-12-26 23:59:59.999999999,66,3,1,39,2,0,0,0,0
2004-12-27/2005-01-02,110,2004-12-27 00:00:00.000000000,2005-01-02 23:59:59.999999999,67,2,1,39,1,1,0,0,0
2005-01-03/2005-01-09,111,2005-01-03 00:00:00.000000000,2005-01-09 23:59:59.999999999,69,2,0,41,2,0,0,0,0
2005-01-10/2005-01-16,112,2005-01-10 00:00:00.000000000,2005-01-16 23:59:59.999999999,71,3,1,43,3,1,0,0,0
2005-01-17/2005-01-23,113,2005-01-17 00:00:00.000000000,2005-01-23 23:59:59.999999999,74,3,0,44,1,0,0,0,0
2005-01-24/2005-01-30,114,2005-01-24 00:00:00.000000000,2005-01-30 23:59:59.999999999,81,8,1,49,6,1,0,0,0
2005-01-31/2005-02-06,115,2005-01-31 00:00:00.000000000,2005-02-06 23:59:59.999999999,82,4,3,51,2,0,0,0,0
2005-02-07/2005-02-13,116,2005-02-07 00:00:00.000000000,2005-02-13 23:59:59.999999999,85,3,0,53,2,0,0,0,0
2005-02-14/2005-02-20,117,2005-02-14 00:00:00.000000000,2005-02-20 23:59:59.999999999,72,0,13,44,0,9,0,0,0
2005-02-21/2005-02-27,118,2005-02-21 00:00:00.000000000,2005-02-27 23:59:59.999999999,74,3,1,47,3,0,0,0,0
2005-02-28/2005-03-06,119,2005-02-28 00:00:00.000000000,2005-03-06 23:59:59.999999999,75,3,2,47,2,2,0,0,0
2005-03-07/2005-03-13,120,2005-03-07 00:00:00.000000000,2005-03-13 23:59:59.999999999,75,0,0,47,0,0,0,0,0
2005-03-14/2005-03-20,121,2005-03-14 00:00:00.000000000,2005-03-20 23:59:59.999999999,74,0,1,46,0,1,0,0,0
2005-03-21/2005-03-27,122,2005-03-21 00:00:00.000000000,2005-03-27 23:59:59.999999999,74,1,1,45,0,1,0,0,0
2005-03-28/2005-04-03,123,2005-03-28 00:00:00.000000000,2005-04-03 23:59:59.999999999,75,3,2,44,1,2,0,0,0
2005-04-04/2005-04-10,124,2005-04-04 00:00:00.000000000,2005-04-10 23:59:59.999999999,76,3,2,45,2,1,0,0,0
2005-04-11/2005-04-17,125,2005-04-11 00:00:00.000000000,2005-04-17 23:59:59.999999999,76,0,0,45,0,0,0,0,0
2005-04-18/2005-04-24,126,2005-04-18 00:00:00.000000000,2005-04-24 23:59:59.999999999,74,2,4,45,0,0,0,0,0
2005-04-25/2005-05-01,127,2005-04-25 00:00:00.000000000,2005-05-01 23:59:59.999999999,74,2,2,45,2,2,0,0,0
2005-05-02/2005-05-08,128,2005-05-02 00:00:00.000000000,2005-05-08 23:59:59.999999999,73,1,2,45,1,1,0,0,0
2005-05-09/2005-05-15,129,2005-05-09 00:00:00.000000000,2005-05-15 23:59:59.999999999,73,1,1,45,1,1,0,0,0
2005-05-16/2005-05-22,130,2005-05-16 00:00:00.000000000,2005-05-22 23:59:59.999999999,74,1,0,46,1,0,0,0,0
2005-05-23/2005-05-29,131,2005-05-23 00:00:00.000000000,2005-05-29 23:59:59.999999999,74,0,0,46,0,0,0,0,0
2005-05-30/2005-06-05,132,2005-05-30 00:00:00.000000000,2005-06-05 23:59:59.999999999,70,1,5,43,0,3,0,0,0
2005-06-06/2005-06-12,133,2005-06-06 00:00:00.000000000,2005-06-12 23:59:59.999999999,69,0,1,42,0,1,0,0,0
2005-06-13/2005-06-19,134,2005-06-13 00:00:00.000000000,2005-06-19 23:59:59.999999999,70,2,1,43,1,0,0,0,0
2005-06-20/2005-06-26,135,2005-06-20 00:00:00.000000000,2005-06-26 23:59:59.999999999,70,1,1,42,0,1,0,0,0
2005-06-27/2005-07-03,136,2005-06-27 00:00:00.000000000,2005-07-03 23:59:59.999999999,72,3,1,43,2,1,0,0,0
2005-07-04/2005-07-10,137,2005-07-04 00:00:00.000000000,2005-07-10 23:59:59.999999999,67,0,5,43,0,0,0,0,0
2005-07-11/2005-07-17,138,2005-07-11 00:00:00.000000000,2005-07-17 23:59:59.999999999,68,2,1,43,1,1,0,0,0
2005-07-18/2005-07-24,139,2005-07-18 00:00:00.000000000,2005-07-24 23:59:59.999999999,66,2,4,40,1,4,0,0,0
2005-07-25/2005-07-31,140,2005-07-25 00:00:00.000000000,2005-07-31 23:59:59.999999999,64,1,3,39,0,1,0,0,0
2005-08-01/2005-08-07,141,2005-08-01 00:00:00.000000000,2005-08-07 23:59:59.999999999,67,5,2,40,2,1,0,0,0
2005-08-08/2005-08-14,142,2005-08-08 00:00:00.000000000,2005-08-14 23:59:59.999999999,64,1,4,40,1,1,0,0,0
2005-08-15/2005-08-21,143,2005-08-15 00:00:00.000000000,2005-08-21 23:59:59.999999999,67,6,3,41,4,3,0,0,0
2005-08-22/2005-08-28,144,2005-08-22 00:00:00.000000000,2005-08-28 23:59:59.999999999,67,2,2,39,0,2,0,0,0
2005-08-29/2005-09-04,145,2005-08-29 00:00:00.000000000,2005-09-04 23:59:59.999999999,71,6,2,42,5,2,0,0,0
2005-09-05/2005-09-11,146,2005-09-05 00:00:00.000000000,2005-09-11 23:59:59.999999999,76,6,1,45,3,0,0,0,0
2005-09-12/2005-09-18,147,2005-09-12 00:00:00.000000000,2005-09-18 23:59:59.999999999,79,4,1,46,1,0,0,0,0
2005-09-19/2005-09-25,148,2005-09-19 00:00:00.000000000,2005-09-25 23:59:59.999999999,80,1,0,47,1,0,0,0,0
2005-09-26/2005-10-02,149,2005-09-26 00:00:00.000000000,2005-10-02 23:59:59.999999999,77,2,5,46,0,1,0,0,0
2005-10-03/2005-10-09,150,2005-10-03 00:00:00.000000000,2005-10-09 23:59:59.999999999,76,1,2,45,0,1,0,0,0
2005-10-10/2005-10-16,151,2005-10-10 00:00:00.000000000,2005-10-16 23:59:59.999999999,79,7,4,48,5,2,0,0,0
2005-10-17/2005-10-23,152,2005-10-17 00:00:00.000000000,2005-10-23 23:59:59.999999999,75,2,6,46,2,4,0,0,0
2005-10-24/2005-10-30,153,2005-10-24 00:00:00.000000000,2005-10-30 23:59:59.999999999,77,3,1,48,3,1,0,0,0
2005-10-31/2005-11-06,154,2005-10-31 00:00:00.000000000,2005-11-06 23:59:59.999999999,76,0,1,47,0,1,0,0,0
2005-11-07/2005-11-13,155,2005-11-07 00:00:00.000000000,2005-11-13 23:59:59.999999999,79,4,1,50,4,1,0,0,0
2005-11-14/2005-11-20,156,2005-11-14 00:00:00.000000000,2005-11-20 23:59:59.999999999,79,2,2,49,1,2,0,0,0
2005-11-21/2005-11-27,157,2005-11-21 00:00:00.000000000,2005-11-27 23:59:59.999999999,80,1,0,49,0,0,0,0,0
2005-11-28/2005-12-04,158,2005-11-28 00:00:00.000000000,2005-12-04 23:59:59.999999999,81,2,1,51,2,0,0,0,0
2005-12-05/2005-12-11,159,2005-12-05 00:00:00.000000000,2005-12-11 23:59:59.999999999,81,0,0,51,0,0,0,0,0
2005-12-12/2005-12-18,160,2005-12-12 00:00:00.000000000,2005-12-18 23:59:59.999999999,80,2,3,52,1,0,0,0,0
2005-12-19/2005-12-25,161,2005-12-19 00:00:00.000000000,2005-12-25 23:59:59.999999999,80,0,0,52,0,0,0,0,0
2005-12-26/2006-01-01,162,2005-12-26 00:00:00.000000000,2006-01-01 23:59:59.999999999,79,1,2,51,0,1,0,0,0
2006-01-02/2006-01-08,163,2006-01-02 00:00:00.000000000,2006-01-08 23:59:59.999999999,76,0,3,50,0,1,0,0,0
2006-01-09/2006-01-15,164,2006-01-09 00:00:00.000000000,2006-01-15 23:59:59.999999999,74,3,5,48,1,3,0,0,0
2006-01-16/2006-01-22,165,2006-01-16 00:00:00.000000000,2006-01-22 23:59:59.999999999,74,3,3,48,1,1,0,0,0
2006-01-23/2006-01-29,166,2006-01-23 00:00:00.000000000,2006-01-29 23:59:59.999999999,77,3,0,51,3,0,0,0,0
2006-01-30/2006-02-05,167,2006-01-30 00:00:00.000000000,2006-02-05 23:59:59.999999999,74,2,5,47,0,4,0,0,0
2006-02-06/2006-02-12,168,2006-02-06 00:00:00.000000000,2006-02-12 23:59:59.999999999,74,2,2,46,1,2,0,0,0
2006-02-13/2006-02-19,169,2006-02-13 00:00:00.000000000,2006-02-19 23:59:59.999999999,75,1,0,47,1,0,0,0,0
2006-02-20/2006-02-26,170,2006-02-20 00:00:00.000000000,2006-02-26 23:59:59.999999999,76,1,0,48,1,0,0,0,0
2006-02-27/2006-03-05,171,2006-02-27 00:00:00.000000000,2006-03-05 23:59:59.999999999,76,3,3,47,2,3,0,0,0
2006-03-06/2006-03-12,172,2006-03-06 00:00:00.000000000,2006-03-12 23:59:59.999999999,81,5,0,50,3,0,0,0,0
2006-03-13/2006-03-19,173,2006-03-13 00:00:00.000000000,2006-03-19 23:59:59.999999999,77,1,5,47,1,4,0,0,0
2006-03-20/2006-03-26,174,2006-03-20 00:00:00.000000000,2006-03-26 23:59:59.999999999,79,3,1,48,2,1,0,0,0
2006-03-27/2006-04-02,175,2006-03-27 00:00:00.000000000,2006-04-02 23:59:59.999999999,82,4,1,50,3,1,0,0,0
2006-04-03/2006-04-09,176,2006-04-03 00:00:00.000000000,2006-04-09 23:59:59.999999999,86,7,3,51,4,3,0,0,0
2006-04-10/2006-04-16,177,2006-04-10 00:00:00.000000000,2006-04-16 23:59:59.999999999,82,2,6,49,1,3,0,0,0
2006-04-17/2006-04-23,178,2006-04-17 00:00:00.000000000,2006-04-23 23:59:59.999999999,80,7,9,49,5,5,0,0,0
2006-04-24/2006-04-30,179,2006-04-24 00:00:00.000000000,2006-04-30 23:59:59.999999999,79,0,1,48,0,1,0,0,0
2006-05-01/2006-05-07,180,2006-05-01 00:00:00.000000000,2006-05-07 23:59:59.999999999,81,3,1,50,3,1,0,0,0
2006-05-08/2006-05-14,181,2006-05-08 00:00:00.000000000,2006-05-14 23:59:59.999999999,83,3,1,52,3,1,0,0,0
2006-05-15/2006-05-21,182,2006-05-15 00:00:00.000000000,2006-05-21 23:59:59.999999999,82,0,1,51,0,1,0,0,0
2006-05-22/2006-05-28,183,2006-05-22 00:00:00.000000000,2006-05-28 23:59:59.999999999,83,4,3,50,2,3,0,0,0
2006-05-29/2006-06-04,184,2006-05-29 00:00:00.000000000,2006-06-04 23:59:59.999999999,84,2,1,50,1,1,0,0,0
2006-06-05/2006-06-11,185,2006-06-05 00:00:00.000000000,2006-06-11 23:59:59.999999999,86,2,0,51,1,0,0,0,0
2006-06-12/2006-06-18,186,2006-06-12 00:00:00.000000000,2006-06-18 23:59:59.999999999,89,3,0,54,3,0,0,0,0
2006-06-19/2006-06-25,187,2006-06-19 00:00:00.000000000,2006-06-25 23:59:59.999999999,91,2,0,55,1,0,0,0,0
2006-06-26/2006-07-02,188,2006-06-26 00:00:00.000000000,2006-07-02 23:59:59.999999999,93,2,0,56,1,0,0,0,0
2006-07-03/2006-07-09,189,2006-07-03 00:00:00.000000000,2006-07-09 23:59:59.999999999,94,2,1,56,1,1,0,0,0
2006-07-10/2006-07-16,190,2006-07-10 00:00:00.000000000,2006-07-16 23:59:59.999999999,90,4,8,55,3,4,0,0,0
2006-07-17/2006-07-23,191,2006-07-17 00:00:00.000000000,2006-07-23 23:59:59.999999999,90,1,1,54,0,1,0,0,0
2006-07-24/2006-07-30,192,2006-07-24 00:00:00.000000000,2006-07-30 23:59:59.999999999,85,1,6,50,0,4,0,0,0
2006-07-31/2006-08-06,193,2006-07-31 00:00:00.000000000,2006-08-06 23:59:59.999999999,85,4,4,51,4,3,0,0,0
2006-08-07/2006-08-13,194,2006-08-07 00:00:00.000000000,2006-08-13 23:59:59.999999999,84,1,2,51,1,1,0,0,0
2006-08-14/2006-08-20,195,2006-08-14 00:00:00.000000000,2006-08-20 23:59:59.999999999,84,2,2,50,1,2,0,0,0
2006-08-21/2006-08-27,196,2006-08-21 00:00:00.000000000,2006-08-27 23:59:59.999999999,85,1,0,51,1,0,0,0,0
2006-08-28/2006-09-03,197,2006-08-28 00:00:00.000000000,2006-09-03 23:59:59.999999999,84,4,5,50,1,2,0,0,0
2006-09-04/2006-09-10,198,2006-09-04 00:00:00.000000000,2006-09-10 23:59:59.999999999,81,2,5,48,0,2,0,0,0
2006-09-11/2006-09-17,199,2006-09-11 00:00:00.000000000,2006-09-17 23:59:59.999999999,79,0,2,47,0,1,0,0,0
2006-09-18/2006-09-24,200,2006-09-18 00:00:00.000000000,2006-09-24 23:59:59.999999999,81,4,2,48,3,2,0,0,0
2006-09-25/2006-10-01,201,2006-09-25 00:00:00.000000000,2006-10-01 23:59:59.999999999,82,2,1,50,2,0,0,0,0
2006-10-02/2006-10-08,202,2006-10-02 00:00:00.000000000,2006-10-08 23:59:59.999999999,81,2,3,50,2,2,0,0,0
